#excretory-cell_larva_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,rectal gland cell WBbt:0005799,8.906324110671937,20.0,2.24559534904,0.005824692738544859,2.245595349043625
1,excretory secretory system WBbt:0006850,16.78102766798419,81.0,4.82687959299,3.082197330512949e-37,4.82687959299039
2,rectum WBbt:0005773,18.01897233201581,43.0,2.38637360709,3.945792241446549e-07,2.386373607089585
